0.882482	0.882635	0.882904	0.883307	0.883849	0.884535	0.885369	0.886357	0.887509	0.888834	0.890341	0.892045	0.893959	0.896102	0.898492	0.901154	0.904113	0.907402	0.911058	0.915127	0.919665	0.924744	0.930454	0.936907	0.944214	0.952355	0.960733	0.967419	0.969660	0.967962	0.965118	0.959001	0.958122	0.958387	0.963051	0.976515	0.985292	1.017979	1.078399	1.238641	1.577212	1.057730	0.945583	0.933064	0.930551	0.929624	0.929076	0.928631	0.928192	0.927722	0.927216	0.926693	0.926212	0.925889	0.925976	0.927124	0.931963	0.959835	1.230749	1.687167	1.261166	1.063245	0.991154	0.966264	0.966813	0.958834	0.954707	0.953119	0.952325	0.951466	0.949825	0.947002	0.943063	0.938400	0.933443	0.928509	0.923787	0.919371	0.915296	0.911563	0.908160	0.905064	0.902252	0.899702	0.897391	0.895301	0.893414	0.891714	0.890189	0.888827	0.887617	0.886550	0.885619	0.884818	0.884141	0.883584	0.883142	0.882813	0.882592	0.882465	
0.882670	0.882872	0.883183	0.883646	0.884267	0.885054	0.886011	0.887147	0.888471	0.889995	0.891731	0.893695	0.895905	0.898382	0.901149	0.904236	0.907673	0.911501	0.915764	0.920518	0.925831	0.931787	0.938503	0.946147	0.955007	0.965713	0.980126	1.002739	0.998131	1.003251	1.001840	0.989783	0.994238	0.992448	0.997469	1.010918	1.014674	1.034996	1.073423	1.147912	1.262733	1.025805	0.960772	0.949110	0.945535	0.943919	0.942941	0.942205	0.941556	0.940931	0.940311	0.939717	0.939216	0.938948	0.939201	0.940636	0.945331	0.965673	1.133328	1.412166	1.219867	1.102749	1.014090	0.984639	0.983086	0.977549	0.976424	0.975349	0.973794	0.971750	0.967953	0.962771	0.956617	0.950046	0.943505	0.937258	0.931434	0.926077	0.921186	0.916739	0.912705	0.909048	0.905737	0.902742	0.900033	0.897587	0.895382	0.893399	0.891621	0.890035	0.888628	0.887389	0.886308	0.885378	0.884593	0.883947	0.883435	0.883054	0.882796	0.882625	
0.882978	0.883228	0.883549	0.884019	0.884650	0.885448	0.886419	0.887572	0.888915	0.890461	0.892223	0.894216	0.896459	0.898972	0.901780	0.904912	0.908400	0.912284	0.916607	0.921425	0.926801	0.932815	0.939571	0.947221	0.956028	0.966576	0.980515	1.001988	0.998654	0.996190	0.995894	0.995085	0.993242	0.997321	0.997667	1.009007	1.015125	1.024771	1.044171	1.065691	1.089643	0.987986	0.961349	0.952555	0.948764	0.946776	0.945544	0.944657	0.943930	0.943278	0.942676	0.942136	0.941719	0.941553	0.941887	0.943247	0.947006	0.959080	1.036682	1.285081	1.198384	1.148980	1.043738	0.996055	0.987227	0.988475	0.992004	0.992013	0.988802	0.986935	0.979341	0.970416	0.961677	0.953457	0.945913	0.939063	0.932868	0.927272	0.922218	0.917653	0.913527	0.909797	0.906424	0.903375	0.900620	0.898133	0.895891	0.893876	0.892070	0.890458	0.889028	0.887768	0.886670	0.885726	0.884928	0.884272	0.883752	0.883364	0.883097	0.882883	
0.883414	0.883729	0.884058	0.884529	0.885161	0.885961	0.886934	0.888089	0.889435	0.890983	0.892747	0.894743	0.896988	0.899504	0.902314	0.905447	0.908936	0.912817	0.917134	0.921938	0.927286	0.933245	0.939888	0.947294	0.955540	0.964655	0.974466	0.984249	0.991884	0.990288	0.988276	0.987435	0.989640	0.996241	0.999618	1.003800	1.016463	1.021266	1.030072	1.027832	1.018712	0.977071	0.961544	0.953875	0.949897	0.947639	0.946215	0.945216	0.944442	0.943800	0.943253	0.942811	0.942529	0.942525	0.943023	0.944490	0.948090	0.957789	0.993970	1.185163	1.162756	1.169509	1.100395	1.035276	1.015221	1.011349	1.016643	1.014526	1.001387	0.999047	0.999742	0.980575	0.966848	0.956285	0.947590	0.940158	0.933663	0.927909	0.922772	0.918162	0.914012	0.910268	0.906888	0.903834	0.901075	0.898585	0.896341	0.894323	0.892514	0.890900	0.889467	0.888206	0.887106	0.886159	0.885360	0.884702	0.884181	0.883791	0.883518	0.883245	
0.883977	0.884374	0.884712	0.885184	0.885817	0.886617	0.887591	0.888746	0.890093	0.891642	0.893406	0.895402	0.897646	0.900160	0.902967	0.906096	0.909578	0.913450	0.917753	0.922535	0.927849	0.933748	0.940280	0.947466	0.955256	0.963424	0.971403	0.978184	0.982899	0.985924	0.990266	0.985246	0.989637	0.998962	1.005849	1.003941	1.016033	1.028763	1.037383	1.022557	0.996749	0.973530	0.961609	0.954719	0.950739	0.948321	0.946753	0.945665	0.944863	0.944248	0.943783	0.943478	0.943392	0.943651	0.944495	0.946432	0.950720	0.960848	0.988132	1.116752	1.106766	1.094219	1.052548	1.024334	1.015442	1.009351	1.003537	1.012091	0.999830	1.003992	1.008126	0.991796	0.971563	0.958668	0.949009	0.941127	0.934409	0.928544	0.923352	0.918717	0.914556	0.910810	0.907431	0.904379	0.901623	0.899135	0.896892	0.894875	0.893067	0.891453	0.890020	0.888758	0.887658	0.886711	0.885911	0.885252	0.884731	0.884340	0.884058	0.883712	
0.884661	0.885159	0.885507	0.885981	0.886614	0.887415	0.888389	0.889544	0.890891	0.892440	0.894203	0.896197	0.898440	0.900950	0.903753	0.906876	0.910349	0.914209	0.918498	0.923260	0.928548	0.934411	0.940891	0.947999	0.955666	0.963657	0.971469	0.978339	0.983532	0.985966	0.986966	0.988209	0.991579	1.010522	1.013791	1.008178	1.014484	1.026959	1.035604	1.004875	0.982849	0.970143	0.961176	0.955281	0.951501	0.949041	0.947391	0.946247	0.945436	0.944866	0.944506	0.944374	0.944544	0.945171	0.946558	0.949342	0.954978	0.966666	0.992442	1.095440	1.084623	1.062959	1.035901	1.018936	1.010494	1.002318	1.001724	0.998351	1.001554	1.000841	1.010447	0.991492	0.972373	0.959583	0.949830	0.941857	0.935080	0.929184	0.923979	0.919342	0.915186	0.911446	0.908074	0.905029	0.902278	0.899794	0.897555	0.895541	0.893735	0.892122	0.890690	0.889428	0.888328	0.887381	0.886580	0.885921	0.885399	0.885008	0.884716	0.884280	
0.885464	0.886078	0.886439	0.886914	0.887547	0.888348	0.889322	0.890477	0.891823	0.893371	0.895133	0.897125	0.899364	0.901870	0.904667	0.907781	0.911244	0.915092	0.919365	0.924111	0.929383	0.935240	0.941740	0.948935	0.956840	0.965395	0.974510	0.984724	0.997872	0.996349	0.998891	1.001718	1.002611	1.013228	1.013018	1.017225	1.016923	1.028283	1.028074	0.991539	0.977614	0.967960	0.960843	0.955783	0.952273	0.949851	0.948172	0.947003	0.946203	0.945694	0.945456	0.945520	0.945983	0.947049	0.949148	0.953290	0.961874	0.978149	1.005099	1.073501	1.068259	1.041615	1.022700	1.012029	1.007482	1.004771	1.006242	0.999133	1.000800	1.007117	0.997681	0.982899	0.969984	0.959128	0.950037	0.942315	0.935647	0.929807	0.924638	0.920028	0.915893	0.912171	0.908812	0.905779	0.903037	0.900561	0.898327	0.896317	0.894514	0.892903	0.891472	0.890211	0.889111	0.888164	0.887364	0.886705	0.886183	0.885790	0.885486	0.884947	
0.886379	0.887125	0.887500	0.887976	0.888609	0.889410	0.890384	0.891538	0.892883	0.894429	0.896189	0.898177	0.900412	0.902912	0.905700	0.908805	0.912255	0.916088	0.920345	0.925075	0.930337	0.936203	0.942765	0.950153	0.958554	0.968200	0.979126	0.991476	1.001936	1.006619	1.001045	1.001261	1.003580	1.010622	1.001071	1.008528	1.015843	1.027616	1.021811	0.988740	0.975680	0.967181	0.961017	0.956478	0.953177	0.950808	0.949126	0.947953	0.947177	0.946738	0.946628	0.946892	0.947645	0.949116	0.951749	0.956428	0.964915	0.980349	1.017962	1.057735	1.049874	1.033742	1.018367	1.014378	1.008780	1.007445	1.002110	1.000721	1.000722	0.995930	0.987794	0.977791	0.967654	0.958275	0.949933	0.942596	0.936135	0.930417	0.925325	0.920767	0.916670	0.912976	0.909640	0.906623	0.903894	0.901428	0.899202	0.897198	0.895399	0.893791	0.892362	0.891103	0.890004	0.889058	0.888258	0.887599	0.887076	0.886682	0.886366	0.885708	
0.887401	0.888292	0.888683	0.889160	0.889793	0.890593	0.891566	0.892720	0.894063	0.895607	0.897363	0.899347	0.901575	0.904067	0.906846	0.909938	0.913373	0.917188	0.921425	0.926134	0.931378	0.937241	0.943844	0.951396	0.960369	0.972252	0.993780	1.002496	1.004579	1.005151	0.999804	0.999396	1.004329	1.003967	0.992831	1.008785	1.012618	1.019249	1.013329	0.989472	0.976589	0.968001	0.961962	0.957558	0.954326	0.951969	0.950279	0.949107	0.948360	0.947993	0.948007	0.948457	0.949468	0.951275	0.954317	0.959447	0.968366	0.983486	1.018082	1.038316	1.047203	1.038470	1.019531	1.016449	1.005773	1.001974	0.999226	0.998471	0.995791	0.990727	0.983495	0.974878	0.965981	0.957512	0.949770	0.942812	0.936593	0.931030	0.926042	0.921557	0.917513	0.913858	0.910550	0.907556	0.904844	0.902391	0.900175	0.898178	0.896384	0.894780	0.893355	0.892098	0.891000	0.890055	0.889256	0.888597	0.888075	0.887680	0.887349	0.886559	
0.888522	0.889573	0.889980	0.890458	0.891091	0.891890	0.892862	0.894013	0.895354	0.896894	0.898646	0.900623	0.902844	0.905326	0.908093	0.911170	0.914587	0.918379	0.922590	0.927268	0.932478	0.938300	0.944847	0.952281	0.960844	0.970839	0.982325	0.995059	1.000438	1.001224	1.000325	1.000185	1.007625	0.999991	0.999576	1.013857	1.014922	1.016861	1.012308	1.000914	0.982124	0.970703	0.963773	0.959102	0.955771	0.953362	0.951641	0.950463	0.949743	0.949442	0.949570	0.950184	0.951409	0.953464	0.956719	0.961774	0.969526	0.981471	1.018192	1.033916	1.045505	1.054905	1.012674	1.043511	1.006608	0.996073	1.001362	1.003008	1.005899	0.992960	0.982782	0.973601	0.964982	0.956983	0.949668	0.943039	0.937058	0.931664	0.926797	0.922398	0.918417	0.914810	0.911538	0.908570	0.905879	0.903442	0.901238	0.899250	0.897464	0.895866	0.894444	0.893190	0.892094	0.891150	0.890352	0.889694	0.889172	0.888776	0.888430	0.887497	
