0	0.037605	34981.197279	930216.376641
1	0.037605	34981.197279	930216.376641
2	0.037605	34981.197279	930216.376641
3	0.037605	34981.197279	930216.376641
4	0.037605	34981.197279	930216.376641
5	0.038941	34980.529679	898303.885569
6	0.039386	34980.306834	888133.128973
7	0.039386	34980.306834	888133.128973
8	0.039386	34980.306834	888133.128973
9	0.040829	34979.585395	856729.415663
10	0.040829	34979.585395	856729.415663
11	0.040168	34979.916001	870840.401696
12	0.040829	34979.585395	856729.415663
13	0.042410	34978.795178	824783.992353
14	0.042771	34978.614385	817807.062040
15	0.042865	34978.567722	816025.413709
16	0.042957	34978.521415	814265.038285
17	0.042957	34978.521415	814265.038285
18	0.044058	34977.971188	793914.137852
19	0.044058	34977.971188	793914.137852
20	0.043321	34978.339307	807415.061174
21	0.043321	34978.339307	807415.061032
22	0.044693	34977.653517	782620.990866
23	0.045589	34977.205682	767235.197617
24	0.045756	34977.121847	764421.893854
25	0.045993	34977.003431	760483.092378
26	0.045049	34977.475514	776432.264004
27	0.046493	34976.753647	752306.258350
28	0.047224	34976.387899	740645.394494
29	0.047398	34976.300946	737926.092280
30	0.047419	34976.290311	737594.867336
31	0.047575	34976.212423	735178.127213
32	0.047575	34976.212423	735178.127213
33	0.047500	34976.249871	736338.089308
34	0.045593	34977.203623	767165.841053
35	0.048936	34975.532046	714721.217593
36	0.047281	34976.359507	739755.298950
37	0.047939	34976.030262	729587.250036
38	0.048230	34975.885221	725196.049681
39	0.049871	34975.064452	701309.309901
40	0.047853	34976.073379	730902.887093
41	0.048737	34975.631547	717641.603188
42	0.048066	34975.967045	727666.800595
43	0.049937	34975.031550	700384.511235
44	0.050257	34974.871568	695922.272924
45	0.051656	34974.172236	677065.439603
46	0.050243	34974.878533	696115.365092
47	0.050750	34974.625047	689156.445001
48	0.050642	34974.679166	690630.479997
49	0.052031	34973.984704	672181.172377
50	0.051952	34974.023989	673198.512367
51	0.050012	34974.994050	699333.435409
52	0.052046	34973.976953	671980.814308
53	0.053828	34973.086211	649724.324054
54	0.054044	34972.977903	647118.126961
55	0.049715	34975.142533	703513.817948
56	0.050909	34974.545688	687006.302686
57	0.054744	34972.627975	638838.898555
58	0.055093	34972.453621	634792.203382
59	0.055188	34972.405793	633691.093673
60	0.054090	34972.955116	646572.468792
61	0.049776	34975.111957	702648.894234
62	0.053695	34973.152588	651331.904010
63	0.053398	34973.300953	654954.108500
64	0.054627	34972.686509	640209.006753
65	0.056596	34971.702150	617921.543027
66	0.056353	34971.823491	620584.758316
67	0.057362	34971.318927	609658.489624
68	0.055335	34972.332296	632006.399818
69	0.055296	34972.352061	632458.578546
70	0.054403	34972.798452	642845.731994
71	0.056535	34971.732462	618584.690036
72	0.055434	34972.282974	630880.866554
73	0.057274	34971.362946	610596.386939
74	0.056780	34971.609937	615912.868796
75	0.059443	34970.278599	588301.315103
76	0.059972	34970.014009	583105.856741
77	0.058282	34970.859223	600033.051855
78	0.057032	34971.484089	613192.476113
79	0.061280	34969.360027	570649.335199
80	0.061315	34969.342345	570319.913938
81	0.059641	34970.179720	586348.940702
82	0.058878	34970.560956	593948.657732
83	0.060733	34969.633350	575790.103996
84	0.059324	34970.337842	589477.300093
85	0.059706	34970.146814	585702.088216
86	0.060439	34969.780388	578594.125802
87	0.058953	34970.523643	593196.166851
88	0.061799	34969.100518	565852.534586
89	0.056136	34971.931753	622980.329933
90	0.060242	34969.878871	580487.514117
91	0.055642	34972.178983	628520.864320
92	0.061555	34969.222692	568100.734967
93	0.063292	34968.354101	552494.238497
94	0.059713	34970.143538	585637.777822
95	0.067676	34966.162077	516671.216784
96	0.060524	34969.738186	577786.545621
97	0.066373	34966.813252	526818.923608
98	0.067560	34966.219904	517556.555627
99	0.069187	34965.406371	505373.489889
100	0.069576	34965.212012	502547.207275
101	0.071002	34964.499242	492447.223912
102	0.069657	34965.171267	501958.698789
103	0.069835	34965.082681	500683.955748
104	0.068357	34965.821478	511517.453168
105	0.070558	34964.721002	495545.828205
106	0.068133	34965.933268	513197.641123
107	0.067698	34966.150795	516498.853761
108	0.065600	34967.200066	533037.652505
109	0.064014	34967.992815	546252.238999
110	0.072523	34963.738453	482104.898345
111	0.070555	34964.722553	495567.647141
112	0.068260	34965.870198	512248.364361
113	0.077173	34961.413404	453025.368521
114	0.071094	34964.453039	491806.498324
115	0.072121	34963.939651	484797.581727
116	0.079658	34960.171061	438879.017405
117	0.082287	34958.856462	424840.181854
118	0.082261	34958.869545	424975.481473
119	0.080313	34959.843427	435294.162797
120	0.080196	34959.901854	435929.150557
121	0.085782	34957.108915	407510.200157
122	0.092094	34953.952873	379545.424141
123	0.087039	34956.480261	401616.382812
124	0.078111	34960.944651	447582.032514
125	0.083325	34958.337668	419543.702586
126	0.090292	34954.854101	387132.109101
127	0.101620	34949.190197	343921.727689
128	0.088835	34955.582656	393490.235469
129	0.102740	34948.629835	340164.666858
130	0.084378	34957.810794	414298.037042
131	0.097684	34951.158067	357798.680525
132	0.105372	34947.314160	331657.556378
133	0.116094	34941.953212	300980.938958
134	0.087637	34956.181334	398873.178136
135	0.125874	34937.062987	277555.777475
136	0.115530	34942.235160	302452.454984
137	0.126161	34936.919386	276922.790543
138	0.147242	34926.378925	237203.673264
139	0.134496	34932.752167	259731.433487
140	0.140251	34929.874337	249052.008342
141	0.395992	34802.003969	87885.609981
142	22.742806	23628.597022	1038.948187
143	0.144516	34927.741890	241687.346832
144	23.473371	23263.314694	991.051310
145	26.283141	21858.429351	831.652088
146	0.385224	34807.387866	90356.165821
147	39.006477	15496.761557	397.286881
148	27.379779	21310.110702	778.315669
149	0.406512	34796.744067	85598.347720
150	1.878859	34060.570278	18128.322690
151	43.422911	13288.544381	306.026105
152	41.195851	14402.074726	349.600130
153	1.924954	34037.523116	17682.254855
154	28.670225	20664.887628	720.778711
155	1.945448	34027.276107	17490.716712
156	42.472815	13763.592380	324.056512
157	41.622567	14188.716537	340.889993
158	44.390544	12804.727963	288.456207
159	42.822132	13588.933991	317.334363
160	45.264065	12367.967503	273.240318
161	34.478643	17760.678619	515.121165
162	43.529075	13235.462371	304.060270
163	1.381346	34309.327022	24837.606302
164	46.750846	11624.577201	248.649560
165	36.864375	16567.812470	449.426104
166	45.933468	12033.265914	261.971638
167	42.579477	13710.261370	321.992243
168	35.164473	17417.763476	495.322750
169	37.683307	16158.346392	428.793213
170	32.276625	18861.687366	584.376068
171	33.208322	18395.839172	553.952692
172	34.949937	17525.031604	501.432426
173	40.260597	14869.701617	369.336344
174	31.659867	19170.066614	605.500546
175	40.146867	14926.566677	371.799045
176	37.557828	16221.085776	431.896264
177	31.359976	19320.011999	616.072283
178	35.205136	17397.432193	494.173134
179	38.538938	15730.531039	408.172407
180	31.893401	19053.299620	597.405707
181	26.339414	21830.293164	828.807104
182	33.576183	18211.908536	542.405567
183	32.488077	18755.961709	577.318317
184	32.560669	18719.665670	574.916500
185	38.386402	15806.799001	411.781208
186	24.462916	22768.541890	930.737026
187	40.515742	14742.129160	363.861762
188	30.602646	19698.677144	643.691965
189	35.852585	17073.707473	476.219705
190	1.330167	34334.916739	25812.495014
191	30.146219	19926.890337	661.007940
192	32.351772	18824.113929	581.857273
193	34.112652	17943.673989	526.012284
194	34.068134	17965.932857	527.353001
195	33.414406	18292.797145	547.452416
196	34.451101	17774.449380	515.932691
197	31.951679	19024.160303	595.404081
198	27.764692	21117.653857	760.593838
199	27.205707	21397.146356	786.494765
200	31.384355	19307.822332	615.205319
201	33.593387	18203.306333	541.871713
202	0.914165	34542.917673	37786.319471
203	34.603289	17698.355747	511.464561
204	1.009976	34495.012225	34154.304249
205	29.935649	20032.175322	669.174571
206	0.892770	34553.615139	38703.838496
207	24.464045	22767.977654	930.671029
208	0.730604	34634.698139	47405.586709
209	31.732962	19133.518907	602.954076
210	27.609893	21195.053277	767.661538
211	23.969784	23015.108081	960.171699
212	2.918096	33540.952074	11494.122806
213	1.192119	34403.940334	28859.476924
214	21.816736	24091.632214	1104.273008
215	1.575718	34212.140810	21712.090957
216	1.136384	34431.808035	30299.449994
217	25.873977	22063.011373	852.710473
218	32.738685	18630.657715	569.071664
219	0.922230	34538.884983	37451.485775
220	1.666342	34166.828955	20504.090462
221	1.153701	34423.149705	29837.160519
222	31.057969	19471.015543	626.924948
223	1.075515	34462.242455	32042.546687
224	38.640172	15679.913890	405.793064
225	1.138663	34430.668375	30237.797132
226	37.100646	16449.676988	443.379799
227	0.844030	34577.985019	40967.722205
228	20.548353	24725.823264	1203.299491
229	29.078099	20460.950314	703.655010
230	37.176556	16411.721884	441.453527
231	34.960537	17519.731676	501.128797
232	1.316777	34341.611664	26080.057750
233	29.424723	20287.638389	689.475929
234	29.875436	20062.282018	671.531021
235	1.895270	34052.364778	17967.021486
236	28.441192	20779.404085	730.609470
237	18.823758	25588.120898	1359.352400
238	1.934531	34032.734401	17592.238592
239	0.790761	34604.619424	43761.152606
240	1.026072	34486.963946	33610.663080
241	0.683629	34658.185490	50697.358477
242	1.988907	34005.546351	17097.602485
243	1.077380	34461.309924	31986.211989
244	1.769131	34115.434322	19283.720349
245	23.277043	23361.478422	1003.627405
50002	0.032233	29983.883382	930216.376642
50003	0.032233	29983.883382	930216.376642
50004	0.032233	29983.883382	930216.376642
50005	0.032233	29983.883382	930216.376642
50006	0.032233	29983.883382	930216.376642
50007	0.032233	29983.883382	930216.376642
50008	0.032233	29983.883382	930216.376642
50009	0.033760	29983.120143	888133.128970
50010	0.033760	29983.120143	888133.128970
50011	0.033760	29983.120143	888133.128970
50012	0.033760	29983.120143	888133.128970
50013	0.033760	29983.120143	888133.128970
50014	0.034996	29982.501767	856729.415662
50015	0.034996	29982.501767	856729.415662
50016	0.034996	29982.501767	856729.415662
50017	0.034996	29982.501767	856729.415662
50018	0.034687	29982.656748	864389.700957
50019	0.035332	29982.333954	848586.412654
50020	0.036430	29981.785158	823004.275042
50021	0.036741	29981.629476	816025.413707
50022	0.036820	29981.589784	814265.038296
50023	0.036900	29981.549940	812505.473957
50024	0.036774	29981.613191	815302.238103
50025	0.036774	29981.613191	815302.238103
50026	0.036774	29981.613191	815302.238103
50027	0.035503	29982.248727	844509.816926
50028	0.035840	29982.080141	836560.142034
50029	0.036926	29981.536803	811926.997217
50030	0.036681	29981.659724	817372.117523
50031	0.036937	29981.531362	811687.654012
50032	0.037291	29981.354320	803975.876062
50033	0.038355	29980.822565	781669.235020
50034	0.038355	29980.822565	781669.235020
50035	0.038764	29980.617992	773413.621479
50036	0.038849	29980.575304	771712.842979
50037	0.038472	29980.763783	779279.106614
50038	0.038765	29980.617514	773394.516305
50039	0.038730	29980.634954	774091.494455
50040	0.039991	29980.004278	749660.477348
50041	0.039545	29980.227721	758137.879947
50042	0.039900	29980.050128	751384.518808
50043	0.040512	29979.744095	740024.794596
50044	0.040512	29979.744129	740026.054145
50045	0.039417	29980.291282	760584.494094
50046	0.039415	29980.292408	760627.987000
50047	0.039829	29980.085555	752722.084981
50048	0.039984	29980.007845	749794.306963
50049	0.039824	29980.087911	752811.235234
50050	0.041442	29979.279002	723403.352188
50051	0.041148	29979.426057	728577.555029
50052	0.041703	29979.148384	718868.701665
50053	0.041948	29979.025975	714670.328189
50054	0.041296	29979.352132	725967.244548
50055	0.039852	29980.074223	752293.737211
50056	0.042095	29978.952425	712171.164988
50057	0.042625	29978.687615	703316.124376
50058	0.040861	29979.569259	733687.746926
50059	0.043253	29978.373519	693094.106918
50060	0.043353	29978.323573	691495.956968
50061	0.043353	29978.323573	691495.956968
50062	0.043668	29978.166095	686504.919827
50063	0.040579	29979.710437	738796.362136
50064	0.043658	29978.170770	686652.028944
50065	0.042992	29978.503789	697297.396880
50066	0.039885	29980.057435	751660.012464
50067	0.042830	29978.585112	699947.274708
50068	0.042736	29978.631817	701478.250352
50069	0.042491	29978.754639	705536.472980
50070	0.041647	29979.176722	719847.669441
50071	0.043393	29978.303384	690852.048686
50072	0.044745	29977.627717	669972.478806
50073	0.043468	29978.265819	689657.144042
50074	0.042812	29978.593768	700230.508011
50075	0.040749	29979.625589	735717.599345
50076	0.040262	29979.868934	744617.019937
50077	0.041574	29979.212985	721104.316316
50078	0.040763	29979.618504	735461.668734
50079	0.042146	29978.927120	711315.365782
50080	0.045838	29977.080781	653972.567986
50081	0.045902	29977.048978	653065.679181
50082	0.045657	29977.171655	656577.846534
50083	0.046040	29976.980137	651111.172961
50084	0.044523	29977.738605	673312.211581
50085	0.046881	29976.559281	639412.101289
50086	0.046836	29976.581838	640028.499556
50087	0.043807	29978.096275	684315.034336
50088	0.045429	29977.285535	659872.152385
50089	0.046423	29976.788396	645728.510560
50090	0.044737	29977.631384	670082.392312
50091	0.044860	29977.569842	668242.505424
50092	0.047748	29976.126070	627800.420679
50093	0.044987	29977.506377	666355.677945
50094	0.045779	29977.110714	654828.440579
50095	0.044950	29977.525016	666908.707911
